Thickness,Width,Length,Hardness,TensileStrength,Elongation,SurfaceRoughness,Temperature,Pressure,CoolingRate,Defect_Type,Defective
14.335511984293332,1701.166393974272,4580.4249029203675,375.6558567649313,492.8293448880413,28.83285475474789,1.9339520667951973,440.07379560228026,198.65446327276237,5.1363456371148235,None,0
14.553216429969272,832.5106606994013,3636.9781482034878,282.72449650630404,336.689194871888,25.912178496389465,2.959097010673092,683.871540617241,194.55392034325945,2.0698423864845648,Scratch,1
12.509165525513994,1259.4748096432975,2379.147714618146,342.1942902307157,706.365024715793,21.141536839488605,1.0827909280880446,233.0145413428,156.3036423166688,6.20337773244008,None,0
5.959978999253819,1734.3884542339333,4574.594596361923,215.16248603028328,589.8152851183067,14.29365383347015,2.916494967452154,318.2772509868213,257.4436603560232,2.7110215702877087,None,0
3.2697374820829905,2439.6377292675697,2166.0677126047694,241.55289245128412,417.8807564317865,19.017484628044798,0.5221305184130084,493.51703973357763,285.7225153339232,7.820994342005222,None,0
10.89502934465804,1955.2622753993774,3250.8461733688114,360.6552255403492,747.340587166334,23.867644883889547,0.21801483980638253,294.58859776869616,166.3339654784027,6.618024706171844,None,0
7.721982418614817,2345.207514187916,1398.9238893755296,224.45439094294693,322.6291569352757,26.759243496721698,0.19565377531834743,615.629085616579,164.03676274959992,5.930243645729053,None,0
3.586497052982125,2024.424116628354,4687.822520531001,260.39787002472553,400.90980409888147,29.194724488447747,1.4481240747377586,692.460332683879,175.5159324176862,8.339658000670633,None,0
8.437299831446513,1683.433937784801,1563.0818310848533,106.05847692529987,676.0234639029305,22.10905532275835,0.34071217268792486,622.711936176586,230.78100770826538,5.252593792932014,Crack,1
2.447050774497839,884.046738272689,1899.587222921629,147.5794017514127,654.6889651549445,20.538387346088648,1.5852868640860451,464.17022818398937,217.0150726747406,3.063591533284004,None,0
13.821165227024167,1833.3713037850262,3232.53663251286,292.5059523924399,444.635846862239,10.353838462422967,1.0497514601758113,727.0325997515877,105.70873730172177,6.396702219600837,Crack,1
5.36413976080022,1746.759131919814,4056.3720008519263,315.09307031916313,331.0124376763915,11.441981383003599,1.0733240781749351,282.611679031965,65.97383714983583,9.592095005879157,None,0
10.612789696601766,1704.938340914533,3477.4052237451956,274.78028103534984,729.0390361124719,13.122099952748005,1.9432660899809924,356.20315033940534,287.31353245419734,6.211013951769955,None,0
6.052243989162342,1479.5717359764815,1928.5356512006247,142.9930108826832,456.8488190349513,11.095198623792562,0.5729842178396986,493.723811151382,115.26743993342608,6.481384765874592,None,0
8.76088427531154,1557.3132079785512,1003.7721701099613,233.62162857335045,397.8567074641326,18.01726477609853,2.32300477398522,236.80315932755119,209.64917117264793,9.38013147196681,None,0
9.107233631462636,1168.8850542362081,4028.602321229757,206.52842990895695,558.0309111804886,16.737570902777442,1.787889667358041,257.41146893992834,257.1095006859306,5.395113452923577,Crack,1
4.403107921831852,1538.6253852846064,4940.829303644375,248.6984032105265,755.1135996412237,22.747083157367857,2.7533394236577817,438.46602303342326,125.06918763679657,9.965395886290528,Crack,1
14.604600160939261,895.1118113569564,4239.6524812243615,361.09871036622826,321.77328892168765,20.713302158668053,1.158037895925818,766.3317780407324,208.8583534142322,2.016789413564217,None,0
12.07672670369449,2110.3487947207536,2840.8264726264615,332.7584315975956,682.9020440154438,21.919415187757195,2.949873476994664,745.0482159662001,76.97506028730623,5.601878508617042,None,0
14.213486240334458,871.5539093974156,4615.069045596427,125.19685041674768,586.2366139693545,19.439544058753082,1.7699001754706674,479.58491496704664,292.4828610939152,2.5225579896366237,None,0
13.632755555559434,669.9325797789329,2639.3906924734,367.09275933236927,512.7245582759085,15.554742971085142,2.922865672943848,285.29512670643805,64.53956876265647,4.80660049923658,Scratch,1
9.772699724544108,1372.4920527143147,3099.73633697387,241.53014534494707,672.04022205253,29.05650629892954,0.17847589673663444,306.86459357506135,159.54366846024408,2.1204521402667966,None,0
13.984365055300518,1816.6148790121238,2908.519069582733,323.1586434657995,782.9122122208162,11.72818319520278,2.211131334995925,426.52763276547637,184.20481051500582,2.614023329495158,Crack,1
3.1504025266749536,1375.4336498670827,2790.4954906620997,142.01176937930563,414.6031055813455,28.777819989306145,2.468202420448935,326.04451705206884,247.620444665841,2.5026004715065033,None,0
4.547777211448888,1053.5082639026173,4100.763077175623,301.2158577121144,371.8236825360598,16.224760937294693,0.254202531361814,249.7853566342267,80.28212926810531,3.5402977207280752,None,0
2.5879547558369946,1616.3423677808814,3107.075629077968,170.8978052828374,756.4408726113486,20.25322890734595,1.7790120256471127,604.2664901119983,160.20199346379414,1.7787478279289461,None,0
6.2292942999224366,1194.0046708244,2266.868488100864,231.51426914227946,634.4765387286518,12.176846456550923,2.4256326514094004,548.8691826756169,124.92789238586309,8.188750662262652,None,0
7.052804765963266,2365.735380253266,2032.6326706339132,105.05886102463133,518.993010780983,11.418621367420185,1.727012303146911,374.77805478685104,128.002678923335,2.5964181742760286,None,0
5.527537413060647,2345.290279207144,1150.9892678697336,145.4831913791428,586.6297851321415,18.590908974372056,0.28505941217585323,667.3690295313825,244.69697901631272,4.457405453862063,None,0
12.773587618975082,1504.7436399441908,3332.780647532184,127.62414793708592,672.806952588122,24.833947527593562,2.110996998605103,665.5693326235007,51.36523625795829,0.6525428131852309,Crack,1
6.637793247016661,1155.7679880365172,1919.8456616041367,171.92325188147754,686.5159493528586,15.387295550970979,0.275731052552595,494.60118212765707,237.27091033399157,1.4963746611769302,None,0
5.65214862593595,1974.2648279132782,1592.5356880655322,130.00542700729667,759.9470904094823,21.246957778706403,2.4706597955476717,257.9195333071363,252.59960753077655,9.01458305392589,Scratch,1
9.05504908105723,573.4258869661332,3615.319855310711,307.57300798586857,513.4213944478113,15.573006810456366,0.22479913158941375,751.0816400608145,275.3405609605172,8.45302193648423,None,0
3.832014924671914,1449.5380120873024,3724.8370312861953,108.71197066276581,446.7054550096975,17.772261217860816,0.49845240493007537,601.1963141245828,206.72045080762086,8.488763298324349,Corrosion,1
12.428560749802516,1172.646788540667,4008.619569030664,285.3221501874994,619.8321333949209,28.128926369476495,0.8978120125174786,348.2304914911706,133.3638320680603,4.407857463921142,Corrosion,1
2.9691583678370206,2341.0717702051093,3014.307585354366,142.21234924767228,507.86394963976517,27.116792509898392,1.93675789755632,566.272728220536,156.80868313721766,1.8445425890908098,None,0
14.829530175806724,524.006054545365,4576.218420815547,383.5484371533691,597.299226974489,20.320350868352598,2.931441388930787,443.01289749657815,292.43402057185733,1.524997954196003,Corrosion,1
12.039182000856547,1605.6297514366981,4745.371013592911,379.92822193295626,509.9928992279751,14.762112549441575,0.4416862725978098,581.2097838415748,270.29670660896306,6.253225885606796,Scratch,1
4.583303859944241,1981.327162133252,4229.483759169958,167.6509307562888,376.4978933390872,13.863678254660456,0.5138522407203634,484.32253743861247,165.88147727486052,8.36783592163198,None,0
2.071787522606831,1470.0359750480825,3542.373928032749,284.32638946690884,534.7133758294792,29.081747060714285,1.169724150432843,491.2832901438401,285.7657517777306,9.05108758033231,Dent,1
12.600998569912845,670.8060603254434,2214.8838143647545,108.40159584173753,645.4589109705164,14.05433193021375,2.5250354994904285,641.5292551444156,255.73871885161475,3.242950680322152,None,0
11.189145470019023,2444.9227800558047,4931.779686480884,379.53656291535225,699.6419038338249,26.163366218250783,1.454969762977361,568.2354476383855,275.27246541494867,3.549752413417809,None,0
11.477093184532835,1536.0208627521959,2096.544668767753,256.89619245751294,546.6631383982734,17.379404190710744,1.032670740741883,247.9716147465354,220.74430864398025,1.4583282401835342,None,0
12.026514506917295,1728.3724886380228,1810.6276879617244,112.9669454253337,382.61894510520045,29.713196951164768,1.7274911134056978,239.22414226778218,264.4135108654988,7.8568929980461135,None,0
2.962580472543175,973.2195654150146,2768.6164551463307,202.7499979024412,507.3438548247158,17.363114807255755,0.8555172725926751,383.0055424980352,272.94153533358144,3.119057575650819,None,0
6.660054471075544,1466.9961702136075,1227.3622828495538,123.05483855837026,693.1469644208491,17.03033249821452,1.2633637310178107,458.14759792324776,73.00414613516784,5.0688299608525815,Corrosion,1
3.5062977738266863,1358.2989839166437,4913.9778586871635,217.88333181200795,506.42963530853643,22.74927257755246,1.0645549327729213,365.13353550757165,291.3042441651646,9.324524393023907,Corrosion,1
13.220344536382715,649.7916840039675,3353.7342256656993,300.97790264839693,648.2653968021111,29.230336132536387,2.432008965002473,590.8759148419508,133.40327469101584,7.646049438086901,Crack,1
10.102875648758253,712.3207070949345,3227.808366656701,240.9669724124319,553.6068408390449,29.524192115928656,2.7803416066702025,317.06475903537313,159.97487739583886,1.0010100147461818,None,0
6.301674323084439,2174.9450392375493,3623.1851195988797,215.11665241583634,420.61156255469837,24.144122929339705,2.302759357255044,622.4846578377019,247.97593979820383,0.5774686473645819,Dent,1
2.8262585537183074,979.6399044131805,2988.0945911088265,135.74711366213944,698.0752540115371,25.092127312727072,1.373342370486952,663.8904451333581,216.22407639312442,7.980375295863876,None,0
6.042770182303609,889.9165429972611,1128.2540683781663,173.4817137080969,342.1067270353435,21.268043519460555,1.562571434740325,274.5915845573903,273.26497810901435,5.748752251297609,Dent,1
6.227383186347712,1509.8229025002784,3449.245155361587,130.04298632150534,562.4451413775753,25.11551478264664,0.4627137123953635,590.4837460177928,150.14343769419304,7.343176888945658,None,0
11.484880318394833,2037.494262725026,3864.6955078257224,342.2496194969982,404.44551712170244,27.195593099409933,2.2659076622901595,776.8615855400684,143.32204091903964,1.9897455573528284,Scratch,1
10.28824712761777,623.8930371579759,2666.9962424962123,140.57194839541677,333.5328142706878,19.721906063900466,1.8297794702456278,315.69429035800806,57.92221238532992,8.784454574720892,None,0
13.533765653492246,1653.6158392765117,4029.182288284772,278.61200996466806,551.4669685416244,22.397245256602062,2.7170759887985656,745.5816986696927,165.68134416741452,7.846587300637388,Corrosion,1
8.138794027105341,738.4208856811467,1908.0051973536824,202.82212407665378,549.7810779674618,20.746333904660954,0.6817723163679442,563.62876956441,231.0176925822772,8.96296968351883,Scratch,1
3.5547251971979223,572.922101651237,1885.1063642647362,167.79351539655505,653.4504508378604,21.249412270573544,2.3032057536045754,554.5669203990271,125.29467940655401,3.7404127852459728,Scratch,1
11.272182233898935,605.4879043244348,1645.6679507502959,291.84053184763115,672.3753465259524,27.800958197478817,2.08554781898565,231.1536093925203,165.68162841846038,3.1191993551908404,None,0
11.890205632019667,2168.3282164168827,2487.9790391566476,237.1006928130822,663.8957443464484,17.112336604111405,0.8709520480482813,648.980167031839,104.8494421213195,1.9414486792773056,Scratch,1
9.296603568403452,735.9449672561232,4388.048141556334,220.04364018536774,504.7793664583775,14.163680512012483,2.0353980546683927,486.9638315888349,243.19695146786518,9.335840825496472,Crack,1
12.022573339409293,590.3027288245839,4311.648248596257,277.8556014676665,615.8448936132813,19.125602205472582,2.7806828036722835,632.7046351010804,65.12789033528678,2.179877433799487,None,0
8.41934275273708,1375.7997742858247,2531.296831854015,247.38028854700022,588.4726213219801,14.161703809625303,2.7634643642346446,685.5086620679635,226.34576375012458,1.633513720259298,None,0
8.795526781965922,2187.9869438840497,3356.4749439209463,191.04526256546825,510.7808780584598,19.968008513240385,2.18691706609681,514.2778240233672,144.73500293624588,2.3304429853744324,None,0
7.558033238661145,1024.8167529786037,3883.2652658996626,267.71838632957554,598.6063470929967,28.070162107141172,0.2394120263487743,358.1865879669885,60.3990173467802,7.828126404221076,Scratch,1
2.3304486476732373,1343.4252350518327,1964.8270985120919,300.8495729652084,773.6239383531313,22.348670409649557,2.6295665782284683,284.943494835688,263.3673968229465,8.950527732337369,None,0
3.4025885509129576,579.8450651275025,1672.5643435789884,108.00794757605628,396.4468718406887,27.108657066061554,2.0075579603131657,296.30187675944853,171.9304657952913,8.203677836716032,Corrosion,1
2.408579413927545,1398.1570282697517,4888.383972849244,239.7615186723026,752.8860478927631,13.323818392310237,1.00025933422993,720.1607923674792,199.82974240403226,5.8507662522772055,None,0
10.273335346429144,1655.2261612742673,3470.229252838474,117.30498537506313,326.72775699159916,28.017471850743537,0.6430260489465279,274.1468573782332,233.00767288111422,9.94190038238837,None,0
6.086627753992246,1641.8141075042895,4925.662887334655,155.92162422043333,454.1946064508303,22.035743288142314,0.4369912026922196,430.81644382794104,213.76860825029718,1.1541136126877634,Dent,1
8.611418985141135,1164.8533843487303,2351.0239485289167,268.1526202233919,444.0726243057641,10.635195774809596,0.24568700784750686,400.5647877734185,232.7142177036529,8.738320939305442,None,0
13.79836416103921,1131.066361326271,3812.126799896526,359.85667457967423,613.1825539404529,22.662379105700737,2.286899419057194,719.2734000433821,240.57042114446443,4.5632816862808045,None,0
5.240798978935374,713.2472378731958,1890.414546164951,364.8417037565454,365.6124758886452,29.02793912521836,0.7839446969354984,486.61610041657497,197.28788264115272,4.823662312701931,Crack,1
7.334977999463186,1233.5966412925368,2044.8006850956517,120.98320304158938,741.1738059198769,11.583340009507241,0.1703335145254397,797.8678504088826,141.4094577269392,1.712151489687165,None,0
11.822164801059632,698.9893377459293,3047.608485078496,225.73152588601198,714.2757042325206,21.64912260939144,1.252084890341769,642.2328477818869,110.78553742908565,0.8176132563613699,None,0
4.974376151391092,2033.1918894241032,2278.472502032285,274.90194490136537,626.0329098426389,28.309572057394295,1.4995605337177829,710.5541452425714,275.7258091631968,3.507969097659616,Crack,1
3.000738827774309,2432.5485954963715,1670.486255362338,144.12097136510303,529.2069158960988,10.193903366687492,0.590767669610368,259.20335961600495,292.4812111595551,2.161108564582328,Corrosion,1
5.7667688878789845,2440.1489133334135,2051.522807957304,329.62966502343147,766.4780210710392,22.618258529316464,0.22774017487139434,351.86135315893756,139.41568877455222,5.09171818267746,None,0
4.095876734302058,2230.1421987507874,1142.9935778634585,323.2705775311716,715.3732773602779,19.498045836619255,0.6484639009843997,281.26771734309693,78.07768226807505,1.8996399975108336,None,0
14.08606948045345,1701.5842986792381,3817.6944859099463,371.0023041120384,549.6575740406224,16.93978637297221,2.0693980093260658,478.17318344033583,105.63433177910781,1.8103134967716197,None,0
12.505564934337421,1901.7313944877599,2968.4666283434462,102.5458036250329,650.9366772271555,22.55072979890752,0.3385066640284986,630.9724928971459,217.6668364967974,8.83130034898657,None,0
10.234248834635505,1070.4116053608282,1376.9722656181025,165.00527319670078,583.4649760898423,11.054041891748339,1.709607388615282,301.4381409218001,93.2333424895827,9.252299662600885,None,0
13.32898767244033,1761.5408403452413,1686.775972513965,348.1560142735965,593.9711191941323,25.061260925748,0.5245947649336834,278.1011267418433,245.03056826524704,9.660053981585143,None,0
12.447736999688487,1411.2990988797549,1410.138152450576,301.17401524808065,465.48803471873566,10.089589538394153,0.6674986033832161,568.7652492682641,280.7575599686784,6.964773207302163,None,0
4.425410765518466,1464.0346795538649,3450.371233103506,368.3169561095472,531.0423023124483,16.138714875847043,1.2399258614734263,338.1876522580544,290.9128787697118,7.824656795560759,Scratch,1
13.60326698036971,2015.5531207503159,1376.8414544499751,117.15389635907997,339.0607153948721,20.07917275369357,0.39239347455582085,487.5950430522446,52.33137649372267,8.439955174804977,None,0
9.011449144903459,1063.8367111945033,4017.1293321408643,279.08918971493284,478.67434583229624,17.540445011331034,0.6022901580684172,230.67063663663063,289.5385412386041,6.759759561646312,None,0
12.496722017132813,1136.0792233890397,1082.0436772815647,270.71397246810227,647.9142576810759,16.14951870411165,1.111961993208927,608.367687240479,235.04860478240442,3.637309494674027,None,0
13.649186899005413,2349.2835822572733,1997.5031519835684,110.70232490815971,776.6080152530931,26.616702909361923,1.056040115945264,524.7898289852321,71.01255806595057,1.985676485118479,None,0
6.13404517463423,612.4485897019445,4562.666703567629,254.05662307374507,781.5320563815101,28.696651485438178,2.2728873084596226,588.4537393751797,153.8101171946816,2.754096418002426,None,0
3.430675018859798,1471.2685968266808,3874.125272488984,282.8560933929773,577.8614345624458,27.474253698117774,0.31686868486663067,365.2438280358476,225.01136864487725,8.483933488347144,None,0
4.963157113045241,2325.6016008157235,1291.8733317027509,157.38795226063218,603.311125904791,20.448626260999994,2.595307133432396,367.1617852169187,289.17137316526237,7.112923763724992,None,0
7.552401252141332,1720.726015636314,4284.50441794072,181.99887493739888,392.86059275048376,27.68328350386966,2.467073295144419,680.8163198544548,91.03534840284814,4.83005975349844,None,0
12.63419195699241,1592.8141484242642,2972.140486160819,292.10420388932107,647.6540540467654,28.417231303630874,2.3213757551066214,631.1373877908957,81.93332048173849,0.7793482332143007,None,0
13.189497582332464,999.4883584587104,4387.132108675317,240.4902842799875,335.3293963371931,18.18476794094924,0.9971798511430842,547.8371907191688,168.08676331546963,3.0289415191218896,Scratch,1
2.0903776969054793,1186.5509781288965,3402.9590978015735,357.404097270498,442.34284289972226,15.668917190108909,2.4863571780682836,576.8860854692483,292.0247234346223,7.424526184694756,Dent,1
8.639714933508355,2204.096831609386,3727.3321281314347,202.7145298027565,634.1816736427211,11.965304116266406,0.6301260328389143,256.42650770066325,292.8448038145026,5.367678733402718,None,0
7.4263430409341264,1618.4362635369164,4974.006241582832,179.99789751646034,455.15506577174466,19.58183842098458,0.46078669697958186,713.7027826707522,106.97868526322733,4.637558697583275,None,0
4.887401536119493,1529.4843875135598,1929.3421836960727,395.4597821034528,324.92343705722715,28.92593840876883,0.23037336711951334,661.9442198069976,129.83678699286435,3.4799543074091237,None,0
3.5582497753378766,699.1594270800579,3495.7822990455534,373.340731039025,715.9352046754818,21.21815056140742,2.82400005271617,554.2949202940686,277.0079964111636,6.265852390481728,Crack,1
6.388997228247163,532.0563129102462,2841.2855602295936,108.69782349969395,455.16500356728153,23.35124203572343,0.9932316033452936,751.1570786605444,233.71037271301606,9.680661161031047,None,0
14.25782615086275,2427.370377374098,1157.8078116907657,331.2185845919698,331.5526124293392,12.257676369836952,2.761091852515927,301.1827446196399,293.0791071644046,9.060674611326307,None,0
6.201638116269818,1253.9723345736834,1057.88256601146,133.1004321475609,337.39408225143256,12.870393282845125,0.890579328406056,611.9944316205001,273.2870907538886,0.7897304118006793,None,0
8.744278082663758,1706.4261241990087,1476.9143112714346,108.24555844881128,425.87939939437683,19.28946523919345,2.7319412820754136,777.7890665912965,103.77401257843584,5.069061314542735,None,0
11.139246465637312,659.43014637457,3596.3669621541926,182.10865478990468,389.00797361076314,29.025295979674514,2.721394253253656,386.00537874195254,239.93171485317083,3.629958331446003,None,0
6.727184830930822,1866.2285714460932,3268.652351653569,180.80376371833128,687.1500588900753,17.21569283183058,2.7786605305310674,209.1753884405057,62.141307890029154,5.350744292228109,None,0
14.633167075372489,2365.133417411922,3213.7182446549095,345.7956287040894,460.8420233335172,27.54968082635067,1.5388449739241619,640.9204801814799,254.45819468536848,6.25903005378129,Dent,1
14.511814834247446,1651.3305059948393,1127.4270501130404,313.2001737828506,702.3478925199163,12.40577186851423,2.6112442317167868,204.18819467367624,200.38919061115203,2.4002666459766946,Crack,1
5.2731698457297345,752.2306447508212,2877.211985440028,394.4828281996043,386.9229989115764,22.3403441386742,2.8572210988852285,723.5201895093002,289.0252406591154,7.924896660708435,None,0
8.464230576601011,1663.4430549469535,4698.491271370114,313.45387009354556,546.4395897720419,22.012259538210365,1.0413891315018204,233.7807512621419,290.00811386726957,5.01314647581668,None,0
5.911418027618005,2032.6944262093048,2590.3674772425866,225.4766659768144,644.0185667765644,27.19749500140537,1.3147357764794099,591.6588379231264,62.70377725608881,9.924057521533339,None,0
5.702926426907079,1312.8330731480373,3499.689879153825,309.678298283565,625.9954269329274,10.06633408809803,2.1857965432736575,426.3104866538903,90.13037138894197,0.7387101645638315,None,0
2.479530315608926,2259.6754958829356,4119.274702492574,399.83772015592064,600.5647049651343,13.798633343951444,0.9710434829975725,322.0043922300397,171.0517618296729,2.302332173771356,None,0
9.924336341738659,1797.365906714729,4135.70111656755,313.04256476875844,762.4108009655849,14.393752508589635,2.286046995846711,738.9550399122975,269.8733812365373,7.051483105323782,None,0
8.534827301975199,2298.497836578405,3077.1203295810856,328.5044067940955,414.2625738533722,28.99932176181475,0.3142872211192484,647.7475111561173,253.6112855740141,7.104207591992808,None,0
2.6692237662498615,1747.0106224946744,4431.8077816093455,381.50950455707783,546.8596022310527,13.073873125397899,1.6181453144367726,404.2643396859561,291.0925065879447,6.030788131960977,None,0
5.622404035075949,762.5759440096485,2565.512373454988,134.095378393505,741.9962750362045,10.739247004411208,0.4547091038428611,370.491855714335,204.5210292778352,9.733620272560973,None,0
13.807456517566498,1119.3834222103783,4554.772859139193,311.4352880343181,338.9468827975785,20.68922989483616,0.9506380816663617,641.6073764966836,114.14087989040515,4.445492582839368,None,0
5.114304578670641,903.5898965049139,1960.9086655821811,355.24178739023466,327.9441341265376,20.571169248673634,0.8500136382107687,701.9424575637983,56.27665987629433,4.461849714641435,None,0
3.8836333371859,2317.6529954337248,2120.865627962284,386.3135800662679,416.6511437791457,26.880939307357284,2.532903013331732,629.5102785774857,105.73162268013724,9.149525450629646,None,0
8.36288588360832,2020.8001345749653,1212.4824967960044,163.2907869135098,616.5106097690093,28.977193003556042,0.6612000406779726,583.9935350214448,218.81829948840615,5.615196928969701,None,0
14.81345590343781,1852.7967378200121,4182.3273461691315,251.17870231727326,429.93981322490345,20.77090884280262,2.444498968461445,336.7548351131893,281.5687058357533,3.860412785063204,None,0
5.1467185296495055,1101.9326392632433,2668.220944930822,304.16645429334454,395.11994190439947,28.59988364839311,2.402485003132974,711.6823899658833,130.22591682706621,7.3299108654216605,None,0
10.737762116276421,868.089544100427,1916.4664556455962,174.24031885040125,529.4011576791461,24.50318302599659,1.5467608611159667,649.7971900750249,268.9260825723238,6.386870872781511,None,0
11.90105499927333,2012.9021759778236,1927.1611104663186,280.1418589750822,606.7990343847057,15.2911825599117,0.7781454412287758,510.36457385984863,148.7245620852891,3.4108954777226193,Dent,1
5.089288071901196,1448.3158917581593,4605.599764916933,177.2736347493998,424.2788535083702,28.568414218878527,0.7579993858730458,506.95265736006843,127.06781234213759,3.3303235817715486,None,0
11.466812531954174,951.5791043012582,4335.666401844148,200.0371061594942,450.345593361871,23.348863523637498,1.4482814766359586,541.5038166844079,177.21106070145453,4.25832157650892,None,0
